单价,总价,户型,月供,朝向,标题,楼层,装修,面积
1441,17684.0,168.0,3室2厅,9895.0,南,全景房源 西秀园 南向三房 精装修 框架结构 随时看房,中层,精装修,95.0
1442,19444.0,175.0,3室2厅,10307.0,南,越秀东坡 金洲地铁口 单合同精装三房 内部转名单位 欢迎来电,中层,精装修,90.0
1443,17174.0,154.0,3室2厅,9070.0,南,中泰天境花园 中新知识城 双地铁首付三成,中层,精装修,89.7
1444,23939.0,158.0,2室2厅,9306.0,南,安选全景实拍 黄埔荔香花园 南向两房 66方 仅售158万,中层,精装修,66.0
1445,16129.0,150.0,3室2厅,8834.0,东南,广新路小区 （文冲地铁口） 不限购带学位  业主急出98折,高层,精装修,93.0
1446,24194.0,150.0,3室1厅,8834.0,东北,乐得花园 鹤南地铁 精装实用3房 换房急售 性价比好高,高层,精装修,62.0
1447,16111.0,145.0,3室2厅,8540.0,南北,地铁口物业 内部转名单位 业主急售 省级学位 可公积金,中层,精装修,90.0
1448,21426.0,210.0,3室2厅,12368.0,东北,碧桂园天玺湾三房 一线湖景 装修保养好 可公积金 配合低首付,低层,精装修,98.0
1449,17647.0,150.0,3室2厅,8834.0,南,"万科金域中央,学位房，总价低，近地铁，配套齐，可议价，急售",中层,精装修,85.0
1450,19769.0,168.0,3室2厅,9895.0,南,碧桂园玺悦 限量加推12套 海景三房 双地铁物业,中层,精装修,85.0
1451,19503.0,168.0,2室2厅,9895.0,东南,广州实地蔷薇国际 智能化豪华装修 万达旁地铁已开通 配套齐全,低层,精装修,86.1
1452,14868.0,151.0,3室2厅,8893.0,南,祈福天龙苑 方正实用三房 全明通透 超大阳台 不临街不吵闹,中层,精装修,101.6
1453,14602.0,145.0,3室2厅,8540.0,南,湖山高尔夫 增城香山湖 精装100140平方三四房,高层,精装修,99.3
1454,17624.0,155.0,3室2厅,9129.0,南,省级学位房（万科金域缇香）不限购，产权清晰，近地铁，配套齐,中层,精装修,88.0
1455,18200.0,168.0,3室2厅,9895.0,东南,国家新区 知识城地铁口上盖（一成首付）招商大品牌 精装3房,高层,精装修,92.3
1456,20161.0,155.0,2室2厅,9129.0,南北,（3D实拍 适合婚房）碧桂园天玺湾 省级学位大两房 155万,低层,精装修,76.9
1457,15347.0,155.0,3室1厅,9129.0,南北,花城苑低层全新装修 五小学位  离花都区政府500米,中层,精装修,101.0
1458,17760.0,170.0,3室2厅,10012.0,南,云溪四季，南向3房带重点学位，单合同首付申请一成即可签约,中层,精装修,95.7
1459,27419.0,170.0,2室1厅,10012.0,南北,3D 三村远洋小区 精装东南向两房 5号线地铁 大沙地商业街,中层,精装修,62.0
1460,23487.0,232.0,3室2厅,13664.0,南,南沙时代长岛中高楼层精装三房正南向看山 生活方便 地铁口旁,中层,精装修,98.8
1461,17204.0,160.0,3室2厅,9423.0,南,笋盘来袭 业主急售 来电价格可谈 低于市场价出售 天伦花园,中层,精装修,93.0
1462,25846.0,168.0,2室2厅,9895.0,南,鸿基花园 近地铁 全新温馨装修 中层南向 采光好,中层,精装修,65.0
1463,18371.0,178.0,4室2厅,10484.0,南,碧桂园玺悦 首付18万起 来电即享内部员工特价额外享98折,中层,精装修,96.9
1464,31364.0,138.0,2室1厅,8128.0,西南,桥东 芳泰花园 楼梯低层两房 全屋新装修,中层,精装修,44.0
1465,18072.0,150.0,3室2厅,8834.0,南,急售（怡德苑）产权清晰，楼龄新，刚需精装三房，近地铁，配套齐,中层,精装修,83.0
1466,20272.0,170.0,3室2厅,10012.0,南,力诚凯怡湾豪装3房送全屋家私电南高层南向望江 卖给懂的你,高层,精装修,83.9
1467,33830.0,318.0,3室2厅,18730.0,东南,兴禺大厦，大三房，业主急卖，厅出阳台，学位户口没有占用,中层,精装修,94.0
1468,17198.0,142.0,2室2厅,8363.0,北,笋盘 御华园 精装修2房 户型方正 业主诚心出售 随时看房,中层,精装修,82.6
1469,18190.0,168.0,3室2厅,9895.0,南,招商雍景湾 配套成熟地铁口旁 单合同精装三房 可公积金贷款,中层,精装修,92.4
1470,16561.0,156.0,3室2厅,9188.0,东南,阳光城熙悦 单合同首付30万 全新加推15栋 送三年管理费,低层,精装修,94.2
1471,37700.0,158.0,1室1厅,9306.0,南,业主换房急售 地铁500米 产权清晰 月收租5000起,低层,精装修,41.9
1472,21392.0,162.0,2室2厅,9541.0,南,诚信裕馨 天龙苑 北站双地铁口物业 毛坯2房  有匙随时看房,高层,毛坯,75.7
1473,18984.0,160.0,3室2厅,9423.0,南,增城时代廊桥 84方南向3房 售160万 送车位 家私电器,低层,精装修,84.3
1474,16383.0,156.0,3室2厅,9188.0,南,首付20万 地铁物业 不限购学位房 BRT地铁就在隔壁,低层,精装修,95.2
1475,17760.0,160.0,3室2厅,9423.0,南,花都时代城（笋盘）刚需户型 配套成熟 近地铁 南北对流 毛坯,低层,毛坯,90.1
1476,16667.0,150.0,3室2厅,8834.0,南,不限购（金凤皇庭）可议价，学位房，产权清晰，近地铁，配套齐,中层,精装修,90.0
1477,30357.0,170.0,3室2厅,10012.0,南,170万就可拥有桥东小区电梯三房，送全屋豪华装修家私电器,中层,豪华装修,56.0
1478,12663.0,140.0,3室2厅,8245.0,南,(全新未住）交通便利 业主生意转移 现急于出售 源海仙村一号,中层,精装修,110.6
1479,17065.0,150.0,3室2厅,8834.0,南,南沙保利城 粤港澳大湾区 4号线黄阁汽车城站 单合同可公积金,中层,精装修,87.9
1480,16279.0,140.0,3室2厅,8245.0,南,南沙越秀国际总部广场 地铁4号线旁 不限购 5米复式 配套成,低层,精装修,86.0
1481,16053.0,160.0,3室2厅,9423.0,南,|诚信裕馨| 翡翠小区 三房两卫 纯南向 五年唯一 近地铁！,低层,简单装修,99.7
1482,30400.0,136.8,2室1厅,8057.0,南北,新推丨捷登都会（总价低租金高）而且还带装修仅一套复式 速看房,中层,精装修,45.0
1483,17217.0,170.0,3室2厅,10012.0,南,南沙保利城 来电送2年管理费可抵房价 南向3房 价可谈,中层,精装修,98.7
1484,26667.0,160.0,2室2厅,9423.0,东南,VR视频 南洲花苑 低层方正两房 仅售160万 带南武,中层,精装修,60.0
1485,29362.0,138.0,2室2厅,8128.0,南,"祈福新村绿怡居,南向精致小两房,户型方正,简单装修,满五年",低层,简单装修,47.0
1486,15529.0,132.0,3室2厅,7774.0,东南,绿湖国际 单合同 首付15万起 内部一口价 送车位劵物业费,低层,精装修,85.0
1487,28302.0,150.0,2室1厅,8834.0,南北,三角楼 中楼层两房 刚需 大沙地双地铁口,高层,精装修,53.0
1488,16000.0,136.0,3室2厅,8010.0,东南,地铁旁 精装学位房 不限购 免禾兑 包ru户 有钥匙 马上看,中层,精装修,85.0
1489,17684.0,168.0,3室2厅,9895.0,南,全新精装修 业主工作调动 诚意出售 价格可谈 新都盛世名门,中层,精装修,95.0
1490,17673.0,175.0,3室2厅,10307.0,东南,地铁旁稀有复式 首付1成免息分期 来电送管理费 万科春风十里,低层,精装修,99.0
1491,19444.0,175.0,3室2厅,10307.0,南北,雄峰城 90平3室2厅标准南北户型 不把山不临街 12楼好,中层,豪华装修,90.0
1492,18099.0,155.0,3室2厅,9129.0,南,南沙保利城 工程款转名 手快有手慢无 地铁站旁带装修小三房,中层,精装修,85.6
1493,18889.0,170.0,2室2厅,10012.0,南北,吉祥北园 框架结构户型 精装大两房 业主急出售 降到170万,高层,精装修,90.0
1494,15790.0,148.9,3室2厅,8770.0,南,锦绣新城 业主新装修 中楼层望小区园林 带省级学位 来电看房,中层,精装修,94.3
1495,15065.0,140.0,3室2厅,8245.0,南,富力金港城南向三房，业主诚意急售，性价比高,中层,精装修,92.9
1496,29825.0,170.0,2室1厅,10012.0,南,全景实拍棠德花园南向两房 业主换房急售 繁华地段 交通便利,中层,精装修,57.0
1497,24384.0,178.0,3室2厅,10484.0,南,桥福园 桥城学位 价值无限 随时看房业主让利5万,高层,精装修,73.0
1498,16816.0,150.0,3室2厅,8834.0,东南,业主包税 全新未住南向3房 带学位地铁口 万科幸福誉性价比高,中层,精装修,89.2
1499,19651.0,169.0,3室2厅,9954.0,南,天河龙吟小区 带装修 近地铁 可按揭 价格真实 图片实拍,中层,精装修,86.0
1500,35106.0,330.0,3室2厅,19436.0,南,聚龙新街 东南朝向 正规两房 万松园学位房 价钱可议,中层,精装修,94.0
1501,21000.0,105.0,2室2厅,6184.0,东,敏捷上城！总价105万都是2房！租4500！带产权！无需社保,低层,精装修,50.0
1502,16340.0,135.0,3室2厅,7951.0,南,越秀保利爱特城，证满两年，业主包税，中层南向，单合同来电看房,中层,精装修,82.6
1503,10268.0,115.0,3室2厅,6773.0,北,VR全景 沙湾小区 首付仅需38万  业主急售  来电即看房,中层,精装修,112.0
1504,22000.0,110.0,2室1厅,6478.0,南,佳兆业城市广场公寓性质 住宅配套 精装送部分家电 首付13万,中层,精装修,50.0
1505,15713.0,145.0,3室2厅,8540.0,南北,花漾集三房 南北对流位置安静够两年总价低 学位未占用,低层,毛坯,92.3
1506,24118.0,205.0,3室2厅,12074.0,南,中海联睿品 首付一成 带精装 双地铁双万达商圈 不限购带学位,中层,精装修,85.0
1507,16740.0,140.0,3室2厅,8245.0,南,中层南向3房 首付分期可公积金 保留单位仅一套 万科幸福誉,中层,豪华装修,83.6
1508,22419.0,223.0,3室2厅,13134.0,南北,金洲地铁口三房 碧桂园豪 装修好一年刚住3个月看房方便唯一,低层,精装修,99.5
1509,46512.0,400.0,3室2厅,18324.0,南,急售（德埔小区）省级学位房，产权清晰，周边配套成熟，地铁物业,中层,精装修,86.0
1510,18644.0,110.0,2室2厅,6478.0,南,（分期首付）万科精装 团购93折 单合同 来电额外赠送管理费,中层,精装修,59.0
1511,16496.0,145.0,3室2厅,8540.0,南北,（年底清盘优惠）南沙保利城  首付一成 来电送2年物业管理费,中层,精装修,87.9
1512,16627.0,138.0,3室2厅,8128.0,南,佳兆业.未来城 单价16000 两梯四户 自带商业综合体,中层,精装修,83.0
1513,21053.0,200.0,3室2厅,11779.0,南,中海联睿品新塘核心位置 万达广场旁 首付21万 南向三房精装,中层,精装修,95.0
1514,20947.0,199.0,3室2厅,11721.0,南,南沙水恋 开发商年底冲业绩 内部团购 额外95折再5年物业,中层,精装修,95.0
1515,54348.0,500.0,3室1厅,22905.0,北,紫荆小区超靓户型3房，准电梯，南北通透，业主跟我很熟对接我,中层,精装修,92.0
1516,16676.0,148.0,3室2厅,8717.0,东南,南沙保利城 内部踏订单位 中层南向3房 带学位 业主随时看房,中层,精装修,88.8
1517,29762.0,250.0,3室1厅,14724.0,东北,洛涛南区  温馨精装三房  望湖景 视野开阔 少有靓货,高层,精装修,84.0
1518,16296.0,132.0,2室2厅,7774.0,北,富雅名居 两房可改三房 低首付 业主急售 还有空间可谈,中层,精装修,81.0
1519,25014.0,220.0,3室1厅,12957.0,南,金泽豪庭3房，全新未住人，交通方便，带学位，品质生活小区，,中层,精装修,88.0
1520,19600.0,137.2,2室1厅,8081.0,南,产权清晰无抵押 配套成熟 地铁口 户型方正 急售,低层,精装修,70.0
1521,18839.0,162.0,3室2厅,9541.0,东南,首付20万 实地蔷薇国际 内部员工转名 单合同不限购 地铁旁,中层,精装修,86.0
1522,18979.0,165.0,3室2厅,9718.0,南北,保利星海小镇 繁华商圈 成熟配套 省一级学府 可公积金,中层,精装修,86.9
1523,14115.0,142.0,3室2厅,8363.0,南北,金地香山湖 （单合同） 年末特惠，近天河，全新一手带装修,中层,精装修,100.6
1524,7667.0,69.0,3室2厅,3160.0,南,业主急售 5号线东圃站 月可租3000红本在手 来电随时看房,中层,精装修,90.0
1525,16711.0,127.0,2室2厅,7480.0,南,佳兆业未来城 黄埔不限购住宅 准现楼 地铁南岗站 带精装交楼,中层,精装修,76.0
1526,39111.0,352.0,3室2厅,16125.0,东南,市二宫 怡安花园 临近地铁 精装三房 省级名校 配套完善,中层,精装修,90.0
1527,44086.0,410.0,3室2厅,18782.0,南,东圃 美林湖畔花园 带精装修南向三房两卫 金融城物业 近地铁,低层,精装修,93.0
1528,14300.0,130.0,3室2厅,7656.0,南,尚品雅居 业主前期买入 20层南向单位 享省级学府 随时看房,低层,精装修,90.9
1529,13542.0,130.0,3室1厅,7656.0,南,国际汽车产业贸易港 户型方正 配套成熟 近地铁 采光好 三房,中层,精装修,96.0
1530,25543.0,235.0,3室2厅,13841.0,南,同和云涛花园 精装南向大三房 业主急用钱便宜出售 看房方便,中层,精装修,92.0
1531,18305.0,138.0,2室2厅,8128.0,南,南沙保利城 近地铁近高铁 首付可免息分期 精装 内部特价单位,中层,精装修,75.4
1532,22796.0,212.0,3室2厅,12486.0,南,金泽豪庭正规三房，两个卫生间，首付低，带学位，交通方便,中层,精装修,93.0
1533,16451.0,155.0,3室2厅,9129.0,南,真实一手，看房找我额外送5年管理费，首付50万，阳光城熙悦,中层,精装修,94.2
1534,13205.0,103.0,3室2厅,6066.0,东南,芳和花园 认识五年的老客户放盘出售 价格可谈钥匙在店随时看房,低层,精装修,78.0
1535,20475.0,182.0,3室2厅,10719.0,南,地铁物业 南向精装三房 学位户口 现楼 有红本 星河山海湾,中层,精装修,88.9
1536,23759.0,147.0,3室1厅,8658.0,东南,双地铁口物业 低总价 单合同 配套成熟 交通便利 黄埔笋盘,高层,精装修,61.9
1537,21600.0,108.0,2室2厅,6361.0,东南,丨广州现代公寓丨720度全景实地拍摄丨位置不靠路丨送现有装修,中层,精装修,50.0
1538,14286.0,100.0,2室2厅,5889.0,南,天河温馨两房，地铁21号线 棠东站 学位没占用 送车位,中层,豪华装修,70.0
1539,20921.0,198.0,3室2厅,11662.0,南,中航城 教育城核心快站地铁口旁 买层层复试 20天河,低层,精装修,94.6
1540,20923.0,200.0,3室2厅,11779.0,南,亚运城5号 广铁学位 近地铁口 内部转名 可公积金 配套成熟,中层,精装修,95.6
1541,63218.0,550.0,3室2厅,25196.0,南北,华南理工大学东区电梯三房出售 靠近华工附小,中层,简单装修,87.0
1542,29545.0,130.0,2室1厅,7656.0,南,新收港湾一村 实用两房 干净舒适 交通便利 带省一级港湾学位,低层,精装修,44.0
1543,21667.0,195.0,3室2厅,11485.0,东南,蕉门区府旁 合景方圆叠翠台 业主诚心放卖 地铁物业 南向三房,中层,精装修,90.0
1544,18225.0,108.0,2室1厅,6361.0,西,嘉骏豪苑 精装两房 电梯中层 视野开阔 拎包即住 看房有钥匙,中层,精装修,59.3
1545,18753.0,169.0,3室2厅,9954.0,东南,（真盘实价）全新装修 业主工作调动降价出售 可按揭公积金,中层,精装修,90.1
1546,28409.0,250.0,3室2厅,14724.0,南,丰乐小区  精装东南向三房  省级公立名校  近地铁,中层,精装修,88.0
1547,10872.0,102.0,3室2厅,6007.0,南,业主置换豪车出售 自菜价急售换车过年  不要家私家电可少5万,中层,精装修,93.8
1548,18521.0,140.0,2室2厅,8245.0,南,内部保留单位（荔富湖畔）诚信放卖 产权清晰 地铁4站直达天河,中层,精装修,75.6
1549,20287.0,192.0,3室2厅,11308.0,南北,保利中航城 地铁21号线朱村站100米 3站天河买1层送一层,中层,精装修,94.6
1550,22917.0,220.0,3室1厅,12957.0,南,全景房源 康乐园 市桥地铁口 南向三房 精装修 省级中心学位,中层,精装修,96.0
1551,19092.0,145.0,2室2厅,8540.0,南,内部特价南向稀有两房 可公积金 地铁就在家门口 送5年管理费,中层,精装修,76.0
1552,18819.0,167.0,3室2厅,9836.0,南,水韵翔庭 业主急售精装大三房 低于市场价送家私家电 来电详谈,低层,精装修,88.7
1553,18588.0,158.0,3室2厅,9306.0,南北,柏丽花园 精装3房带学位 配套成熟 交通方便 随时看房,中层,精装修,85.0
1554,12688.0,118.0,3室2厅,6950.0,南,|诚信裕馨|首付28万 文化馆小区 3房 五年唯一 住家装修,高层,精装修,93.0
1555,24000.0,240.0,3室2厅,14135.0,西,桥福园 二期 电梯 全新精装修实用大三房 望园景  240万,中层,精装修,100.0
1556,16667.0,120.0,2室2厅,7067.0,南,佳兆业未来城 老黄埔地铁13号线南岗站 带明火 住宅式设计,中层,精装修,72.0
1557,12221.0,130.0,3室2厅,7656.0,南,万虹花园三期，首付25万，精装修三，改四房,中层,精装修,106.4
1558,16159.0,149.0,3室2厅,8776.0,南北,越秀滨海新城 精装一手房 可公积金 单合同,低层,精装修,92.2
1559,24155.0,215.0,3室2厅,12663.0,南,金泽豪庭 精装小三房 南向 近地铁 拎包即住 低首付,中层,精装修,89.0
1560,14623.0,155.0,3室2厅,9129.0,北,|诚信裕馨|地铁口锦砖低层，正规三房，惊喜价155万！！,低层,简单装修,106.0
1561,16158.0,160.0,3室2厅,9423.0,南,春风十里（内部转名单位享9折） 100米地铁口 赠送书房,中层,精装修,99.0
1562,16875.0,135.0,2室2厅,7951.0,东南,水电广场 可公积金 一成首付 带家私 业主因工作调岗 急售,低层,精装修,80.0
1563,17009.0,131.0,2室2厅,7715.0,东南,内部保留单位 来电送五年管理费 地铁就在家门口 欢迎来电,中层,精装修,77.0
1564,17511.0,150.0,3室2厅,8834.0,南,合景誉山国际 成熟社区配套完善 不限购 单合同 可用公积金,中层,精装修,85.7
1565,29268.0,120.0,2室1厅,7067.0,东南,晓港湾 业主出国急售自住低层精致两房 满五仅120万,低层,精装修,41.0
1566,15825.0,158.0,3室2厅,9306.0,东,誉山国际 20套工程款单位低.价出售 可一成首付 可公积贷款,低层,毛坯,99.8
1567,20000.0,180.0,3室2厅,10601.0,南,富士康科技小镇 政府碧桂园富士康联合打造 地铁口单合同,高层,精装修,90.0
1568,12857.0,135.0,3室2厅,7951.0,南,特价单位 单合同 一成首付入手精装三房 来电看房送产权车位,中层,精装修,105.0
1569,17614.0,155.0,3室2厅,9129.0,南,黄埔知识城 来电送管理费 招商雍景湾 地铁口 省级学位,中层,精装修,88.0
1570,19708.0,182.0,3室2厅,10719.0,东南,恒展江山时代 花园洋房 震撼加推  40115 一至三房,高层,精装修,92.4
1571,21944.0,158.0,2室1厅,9306.0,南,黄埔区鱼珠地铁口 锦田花园 全南向 两房 框架结构 170万,高层,精装修,72.0
1572,17323.0,143.0,3室2厅,8422.0,南,仁安花园 近地铁 精装3房 不限购 产权清晰 配套成熟 急售,中层,精装修,82.6
1573,16265.0,135.0,2室2厅,7951.0,南北,富雅名居 首付仅需21万 产权满二 地铁物业 生活配套成熟,中层,精装修,83.0
1574,16667.0,150.0,3室2厅,8834.0,南,学位房（东兴楼）楼龄新，总价低，配套好，精装三房，临近地铁旁,中层,精装修,90.0
1575,26780.0,158.0,2室2厅,9306.0,北,新市 汇侨新城 电梯高层两房 厅出阳台 地铁物业 随时看房,中层,简单装修,59.0
1576,19019.0,180.0,3室2厅,10601.0,南,180W渠道精.选特价 好楼层，不议价 全场醉优惠 来电详聊,低层,精装修,94.6
1577,13411.0,120.0,3室2厅,7067.0,南,长信公馆 精装3房 业主全新未入住 低于市场价 笋盘出售,中层,精装修,89.5
1578,13524.0,142.0,3室2厅,8363.0,南,黄冈名校学位 敏捷绿湖推出一成首付名额 地铁旁 来电还送车位,中层,精装修,105.0
1579,12030.0,112.0,3室2厅,6596.0,东南,(送车位)石桥新村小区 首付34万买精装三房 来电享折扣！,中层,精装修,93.1
1580,24167.0,145.0,2室1厅,8540.0,南,海园路小区 精装两房 干净舒适 交通便利 带省一级荔园学位！,中层,精装修,60.0
1581,18033.0,168.0,3室2厅,9895.0,南,不限购 广州单合同 仁安花园  南向三房 业主急卖 近地铁,中层,精装修,93.2
1582,12903.0,120.0,3室2厅,7067.0,南,（锦绣御景苑）学位房，不限购，低首付，周边配套成熟，地铁物业,中层,精装修,93.0
1583,19657.0,130.5,2室2厅,7686.0,东北,超值）铁建花园 66.7方两房仅售125万 小区醉低没有之一,低层,精装修,66.4
1584,17806.0,154.0,3室2厅,9070.0,东南,南沙心意华庭 精装户型 产权清晰可公积金送家私家电详情致电,低层,精装修,86.5
1585,18927.0,145.0,2室2厅,8540.0,北,VR看房 南沙保利城 温馨2房带花园 首付45万 来电看房,中层,精装修,76.6
1586,16049.0,130.0,3室2厅,7656.0,东南,笋盘 业主包税 全新未住南向3房 带学位地铁口 万科幸福誉性,中层,精装修,81.0
1587,17638.0,158.0,3室2厅,9306.0,东南,招商雍景湾 地铁口 单合同全新加推 精装三房来电享受管理费,中层,精装修,89.6
1588,18722.0,151.2,2室2厅,8905.0,南,高速口35min自驾到天河 近地铁轻轨富士康万达 首付42万,高层,豪华装修,80.8
1589,18871.0,117.0,2室1厅,6891.0,南,天河桃园居 5号线东圃站 接受公积金 带家私家电 带学位,低层,精装修,62.0
1590,19067.0,143.0,3室2厅,8422.0,东南,单合同 0.5成首付 自贸区核心 成熟配套带学位 来电98折,中层,精装修,75.0
1591,14118.0,120.0,3室2厅,7067.0,南,南沙广隆苑 精装3房 业主生意回笼资金 可谈 急售,高层,精装修,85.0
1592,16667.0,125.0,3室2厅,7362.0,南,黄埔公寓 个人名义购买包租3500 可明火 交通便利 随时看,中层,精装修,75.0
1593,14056.0,119.0,3室2厅,7009.0,南,时代天启 业主生意失败入手价急售此盘 买到赚到！！！,中层,精装修,84.7
1594,26538.0,138.0,2室1厅,8128.0,南,棠德花园 南向2房 格局好 价格低 采光好 无遮挡 产权清晰,低层,精装修,52.0
1595,13723.0,117.0,3室2厅,6891.0,南,（年末收官特批）全新加推10内部保留单位 （送车位）现楼出售,中层,精装修,85.3
1596,22908.0,115.0,2室2厅,6773.0,东南,送阳台，月租6千，楼下地铁，不限购，价钱可谈,中层,精装修,50.2
1597,31069.0,150.0,2室1厅,8834.0,西北,康乃馨苑 1号线坑口地铁站 精装两房 拎包入住,中层,精装修,48.3
1598,16830.0,149.0,3室2厅,8776.0,东南,顺欣花园 万达广场旁 配套成熟 1成首付 可公积金贷款 满五,低层,精装修,88.5
1599,18466.0,150.0,2室2厅,8834.0,南,地铁物业 南沙心意华庭 华师附小 周边配套成熟 业主诚心出售,中层,精装修,81.2
1600,19275.0,191.0,3室2厅,11249.0,东南,内部保留单位（荔富湖畔）诚信放卖 产权清晰 地铁4站直达天河,低层,精装修,99.1
1601,17073.0,140.0,2室2厅,8245.0,南,新康花园 南向两房 31万首付 刚需上车 只售3天,中层,精装修,82.0
1602,27407.0,148.0,2室1厅,8717.0,南,一楼 大平台， 大平台， 南向两房 紧邻地铁 入读港湾名校,低层,简单装修,54.0
1603,14742.0,143.0,3室2厅,8422.0,南北,|诚信裕馨| 恒辉小区 南北对流正规三房 近地铁 小区管理！,中层,简单装修,97.0
1604,11985.0,112.0,3室2厅,6596.0,南,全新未住 房东急用钱要周转 诚心出售 证过五年 可按揭贷款,中层,精装修,93.5
1605,16813.0,140.0,3室2厅,8245.0,南北,阳光城熙悦 内部保留单位 送5年管理费 首付30万分期一年,中层,精装修,83.3
1606,8855.0,140.0,3室2厅,8245.0,东南,内部转名 江景一手现楼 总价低 随时可看一手税费 即买即交楼,中层,毛坯,158.1
1607,16711.0,127.0,2室2厅,7480.0,南,一手现楼 小区性质2梯4户 单合同不限购 无须名额 来电9折,中层,精装修,76.0
1608,16667.0,150.0,3室2厅,8834.0,南,学位房（中人宿舍）楼龄新，总价低，地铁旁，精装三房，一步到位,低层,精装修,90.0
1609,18823.0,180.0,3室2厅,10601.0,南,实地蔷薇国际，四站到天河，中层南向，包税低首付，欢迎来电看房,中层,精装修,95.6
1610,16084.0,178.0,3室2厅,10484.0,南,荔富湖畔 带省级学位 地铁100米 来电享团购95折送管理费,中层,精装修,110.7
1611,11607.0,130.0,3室2厅,7656.0,南,沙湾小区 业主急售，交通方便，配套齐全，环境优美 来电即看房,低层,精装修,112.0
1612,16304.0,150.0,3室2厅,8834.0,南,（观虹路2号小区）可议价，学位房，产权清晰，近地铁，配套齐,低层,精装修,92.0
1613,16811.0,140.0,3室2厅,8245.0,东南,单合同性价比高 万达广场800米 性价比居南沙之首 金洲地铁,中层,精装修,83.3
1614,13238.0,139.0,3室2厅,8187.0,东,全新加推 稀有全南向 商业配套齐全来电预约 额外多重优惠,中层,精装修,105.0
1615,11458.0,110.0,3室2厅,6478.0,南,合景天峻 内部转名 产权清晰 中新知识城板块 三线地铁环绕,中层,豪华装修,96.0
1616,16159.0,149.0,3室2厅,8776.0,南北,越秀滨海新城 精装一手房 可公积金 单合同,低层,精装修,92.2
1617,25472.0,135.0,2室1厅,7951.0,南北,港湾三村 带省一级港湾名校 精装南向正规大两房 可公积金贷款,高层,精装修,53.0
1618,25000.0,125.0,2室1厅,7362.0,东,泽德花苑，朝向朝南，等待了这么久，怎么能错过！！！,高层,简单装修,50.0
1619,15695.0,140.0,3室2厅,8245.0,南,万科幸福誉 员工内部保留一口价单位 温馨精装三房 南向望花园,中层,精装修,89.2
1620,16716.0,165.0,3室2厅,9718.0,南,广铝荔富湖畔 内部转名产权清晰 不限购大型商圈 地铁口50米,中层,豪华装修,98.7
1621,27833.0,310.0,3室2厅,18258.0,东,笋 大学城 越秀星汇文瀚 南向大三房 业主急售！,中层,精装修,111.4
1622,72313.0,800.0,3室2厅,36648.0,北,每天都在找房子，很累吧，来我这里看看吧，超值！,中层,精装修,110.6
1623,17288.0,102.0,2室1厅,6007.0,西,嘉骏豪苑 精装两房 新塘钟心地段 生活配套成熟 交通方便,中层,精装修,59.0
1624,44470.0,390.0,3室2厅,17866.0,南北,小雅一口价单位390W 真实有效 南北对流 中高楼层 来电看,中层,豪华装修,87.7
1625,11879.0,115.0,3室2厅,6773.0,南,水韵雅庭 温馨户型，让您眼前一亮，急地铁，配套齐 精装3房,中层,精装修,96.8
1626,10698.0,92.0,3室2厅,4214.0,东南,笋盘来袭 萝岗不限购 业主换大房急出手 免息分期2年,低层,精装修,86.0
1627,72793.0,800.0,3室2厅,36648.0,西,户型全方正 望花园单位 实用住家户型 保利心语 三房成交盘,中层,简单装修,109.9
1628,42753.0,410.0,3室2厅,18782.0,南,万科欧泊 万博商圈 精装修证过两年 低税费 业主置换大房,低层,精装修,95.9
1629,28851.0,251.0,3室2厅,14783.0,南,保利罗兰国际配套成熟地铁口带学位精装房来电送折扣,中层,精装修,87.0
1630,28539.0,250.0,3室2厅,14724.0,南,万科金色梦想 95平舒适三房 南北对流 给你一个温馨的家,低层,精装修,87.6
1631,35868.0,401.0,3室2厅,18370.0,南北,单合同 省级學位 配套成熟 来电成交送98折 送管理费3年,中层,精装修,111.8
1632,24400.0,122.0,2室1厅,7185.0,南,沙河西街 南向两房 安静不吵 中楼层 带学位 看房方便,中层,精装修,50.0
1633,17202.0,153.1,3室2厅,9017.0,南,合生湖山国际 省级学位房 单合同 特批10套一口价单位,中层,精装修,89.0
1634,21810.0,200.0,3室2厅,11779.0,南,亚运城5号 内部转名 可公积金 地铁口物业 配套成熟 带学位,中层,精装修,91.7
1635,19231.0,150.0,3室2厅,8834.0,南,万科海上明月 内部转名 认购送5年管理费 额外98折 来电看,中层,精装修,78.0
1636,16918.0,121.0,2室2厅,7126.0,东南,越秀滨海新城，厅出阳台南向两房，首付13万起，首付可免息分期,中层,精装修,71.5
1637,23043.0,270.0,3室2厅,15902.0,南北,地铁口南北对流三房 全新没住 业主急需姿金 诚心放卖钥匙在手,中层,精装修,117.2
1638,24194.0,225.0,3室2厅,13252.0,南北,实地常春藤超笋优惠价 额外95折免* 看房请提前电话预约,中层,精装修,93.0
1639,17105.0,130.0,2室2厅,7656.0,南,佳兆业未来城 十三号线南岗站上盖 支持首付分期 一次性再打折,中层,精装修,76.0
1640,17105.0,160.0,3室2厅,9423.0,南,广州自贸区，万达广场，单合同带精装，来电送管理费，滨海新城,中层,精装修,93.5
1641,8009.0,72.0,3室2厅,2826.0,南,保利中央公园 望三水荷花世界 阵阵荷香入梦来 红本在手,中层,精装修,89.9
1642,16201.0,135.0,3室2厅,7951.0,东南,业主急售 红本在手 满五唯一 房源真实 家电全送 随时约看,中层,精装修,83.3
