,UserNo,ProgramNo,RecommendScore,ProgramName
773,10855,2471,0.783575444862158,08月09日 神奇阿呦
1811,10855,451,0.7379716845075529,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
3184,10855,2017,0.5673348908831144,隐私保险箱
2791,10855,892,0.5628461959500348,06月22日 今晚80后脱口秀：我乐意
1121,10860,1348,1.8831980937391966,哈利波特3：阿兹卡班的逃犯
124,10860,1174,1.3086758052314758,07月06日 今晚80后脱口秀：责任心
2247,10860,417,0.8684046966462123,大话西游之月光宝盒
1203,10860,2027,0.6317473910505849,奢华之旅：魁北克
1272,10860,2052,0.5155492908106016,05月24日 神奇阿呦
51,10860,568,0.49625437597877353,暗黑杀神
1771,10860,451,0.48493485508949974,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
1235,10860,477,0.3849311268953935,唐人街探案
2815,10860,890,0.35723932786211654,05月20日 高能少年团：王俊凯董子健变带刀侍卫
3043,10860,825,0.35098630453086077,极限挑战 第二季20160612期
1695,10865,1947,1.0306012076317106,黎明2011年LEON-X-U红馆演唱会
633,10865,1691,0.9574354673756588,捉妖记
950,10865,2538,0.6286890640103924,太极2
2739,10865,389,0.6066262131411211,07月23日 超级飞侠二
2950,10865,1984,0.5467633213725052,豪华爱漫游：法属波利尼西亚
2622,10865,293,0.5395441738161273,07月30日 极限挑战 第三季：孙红雷脸基尼抢镜
1404,10865,335,0.527737094166992,06月05日 熊熊乐园
1945,10865,2233,0.43976003557495863,古埃及的珍宝
789,10865,2471,0.4290420886907351,08月09日 神奇阿呦
2582,10865,2166,0.4061588909128978,第七子：降魔之战
1772,10868,451,1.9637070539019694,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
271,10868,1447,1.683482784743067,阳光清洗
3138,10868,904,1.5977285177888052,不懂撒娇的女人
125,10868,1174,1.0081704876172903,07月06日 今晚80后脱口秀：责任心
2015,10868,506,0.9045953674058933,白狐
2318,10868,2459,0.8771184538823482,07月27日 猪猪侠超星萌宠二
437,10868,1681,0.8659436666467177,08月25日 巴巴爸爸的探险
1532,10868,595,0.8616404368553291,05月14日 熊出没之春日对对碰
3266,10868,463,0.7581470537816531,?潘磕惺？第四季
3352,10868,723,0.7317848511420875,上海王
412,10869,1681,0.8667213651358688,08月25日 巴巴爸爸的探险
2495,10869,1502,0.8440841787624636,07月16日 巨神战击队第三季
1089,10869,1348,0.6773066323095628,哈利波特3：阿兹卡班的逃犯
3094,10869,2646,0.6568028568875122,天使的印迹：苦难
2378,10869,2270,0.6522988581683099,自然：宇宙 解密古老传奇
2232,10869,417,0.6281594547781625,大话西游之月光宝盒
1002,10869,1150,0.602572150821966,08月29日 神奇阿呦
2408,10869,2550,0.602572150821966,冲出康普顿
2842,10869,1925,0.4867554435872805,09月23日 非诚勿扰：“电竞吴克群”上线 现场合唱嘻哈陷尴尬
2615,10869,293,0.44593652529243993,07月30日 极限挑战 第三季：孙红雷脸基尼抢镜
932,10871,2538,0.5838968310353758,太极2
160,10871,1174,0.5531708447569811,07月06日 今晚80后脱口秀：责任心
1469,10871,2493,0.5348594164957459,09月01日 小公主苏菲亚2
3168,10871,2705,0.4870924691005714,真的不骗你3
781,10871,2471,0.46032317566845515,08月09日 神奇阿呦
1158,10871,1348,0.4601447938150747,哈利波特3：阿兹卡班的逃犯
3289,10871,1606,0.42584887502137125,美国骗局
3451,10871,1272,0.42287127873487207,北京爱情故事
3516,10871,2021,0.38692182777739803,奔波儿灞与灞波儿奔
3158,10871,1633,0.37893405651138656,08月01日 KK魔法可可
555,10872,1691,0.6975229322647549,捉妖记
2576,10872,2166,0.581181655563493,第七子：降魔之战
307,10872,1447,0.5506607344736695,阳光清洗
1031,10872,1150,0.543417107337819,08月29日 神奇阿呦
1556,10872,1477,0.5150052369356108,卧底归来
755,10872,2471,0.5059376740660825,08月09日 神奇阿呦
1668,10872,1947,0.4839906929908775,黎明2011年LEON-X-U红馆演唱会
1139,10872,1348,0.48002246636322077,哈利波特3：阿兹卡班的逃犯
2447,10872,2550,0.4545939890009535,冲出康普顿
2729,10872,389,0.43917829203419967,07月23日 超级飞侠二
438,10877,1681,1.9500047948254944,08月25日 巴巴爸爸的探险
126,10877,1174,1.5964514042322206,07月06日 今晚80后脱口秀：责任心
1899,10877,2233,0.8346497231750839,古埃及的珍宝
3080,10877,1994,0.8346497231750839,冰与火之歌：权力游戏 第六季
272,10877,1447,0.8164965809277261,阳光清洗
879,10877,2538,0.816227766016838,太极2
1642,10877,1947,0.7618016810571369,黎明2011年LEON-X-U红馆演唱会
3139,10877,904,0.6697811566101117,不懂撒娇的女人
3330,10877,1170,0.5,03月22日 金星秀：老徐分享恋人相处秘诀
3337,10877,2456,0.5,07月24日 神奇阿呦
771,10880,2471,1.7260289371423116,08月09日 神奇阿呦
144,10880,1174,0.918032760150649,07月06日 今晚80后脱口秀：责任心
1214,10880,2027,0.8441397149282258,奢华之旅：魁北克
594,10880,1691,0.747274541847085,捉妖记
923,10880,2538,0.5777574873713525,太极2
1809,10880,451,0.5057393856023813,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
3487,10880,1497,0.49753291102932395,05月14日 来吧冠军 第二季：速滑接力冠军队起飞惊呆宋茜
3245,10880,2460,0.4251191558351674,07月28日 猪猪侠超星萌宠二
2528,10880,1502,0.4196665635885039,07月16日 巨神战击队第三季
473,10880,1681,0.40921291382030267,08月25日 巴巴爸爸的探险
1643,10882,1947,1.3791420131421048,黎明2011年LEON-X-U红馆演唱会
742,10882,2471,1.1255854804754988,08月09日 神奇阿呦
3081,10882,1994,0.908792590869375,冰与火之歌：权力游戏 第六季
2870,10882,1588,0.8475738303863499,霍比特人：意外旅程
439,10882,1681,0.7379674177350526,08月25日 巴巴爸爸的探险
2248,10882,417,0.6294545048766539,大话西游之月光宝盒
2319,10882,2459,0.6294545048766539,07月27日 猪猪侠超星萌宠二
273,10882,1447,0.6094413448457094,阳光清洗
127,10882,1174,0.5990704784914569,07月06日 今晚80后脱口秀：责任心
192,10882,1167,0.5715476066494083,飓风营救3
2338,10884,2459,1.3211992719859755,07月27日 猪猪侠超星萌宠二
146,10884,1174,1.1498402358834208,07月06日 今晚80后脱口秀：责任心
75,10884,568,1.1358649007557848,暗黑杀神
1286,10884,2052,1.0907450036453632,05月24日 神奇阿呦
597,10884,1691,0.9079386157837179,捉妖记
1368,10884,819,0.8081214601421516,极限挑战 第一季20150802期
2288,10884,764,0.7775501870505876,芭芭拉
1932,10884,2233,0.6488263794282862,古埃及的珍宝
1215,10884,2027,0.59524463781564,奢华之旅：魁北克
1575,10884,866,0.5819879517088289,仙剑奇侠传三
669,10886,1691,1.675567314752935,捉妖记
2272,10886,417,1.669125102035804,大话西游之月光宝盒
1255,10886,477,1.4791892966513076,唐人街探案
1511,10886,729,1.28146609219626,但丁密码
2825,10886,890,1.258242329262924,05月20日 高能少年团：王俊凯董子健变带刀侍卫
2119,10886,696,1.2458188578251632,宝贝小猪麦2
1501,10886,793,1.1125334619840364,07月31日 小猪佩奇
1841,10886,451,1.087172488289164,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
3232,10886,844,1.0351258188281243,05月16日 新葫芦兄弟
354,10886,1447,1.0345842135300698,阳光清洗
1878,10887,2233,1.3937723866530836,古埃及的珍宝
1626,10887,1947,1.3692387304137172,黎明2011年LEON-X-U红馆演唱会
1012,10887,1150,1.1815755806223325,08月29日 神奇阿呦
188,10887,1167,0.9045547950507524,飓风营救3
1431,10887,2493,0.8918957907227545,09月01日 小公主苏菲亚2
2384,10887,2270,0.8905225527394991,自然：宇宙 解密古老传奇
246,10887,1447,0.8580067994708254,阳光清洗
2593,10887,2030,0.6486070624596423,我去世的吃醋女友
2927,10887,1995,0.6486070624596423,冰与火之歌：权力游戏 第四季
3313,10887,2629,0.6486070624596423,比佛利拜金狗2
777,10889,2471,1.9355488158382241,08月09日 神奇阿呦
1463,10889,2493,1.7320267590568081,09月01日 小公主苏菲亚2
151,10889,1174,1.64959586157416,07月06日 今晚80后脱口秀：责任心
602,10889,1691,1.5160230952377192,捉妖记
1217,10889,2027,1.1474757696939268,奢华之旅：魁北克
2259,10889,417,0.8969092974867798,大话西游之月光宝盒
3302,10889,2302,0.8796528112548948,03月10日 王牌对王牌 第二季：爱情公寓8周年重聚
1815,10889,451,0.6743191808031751,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
1976,10889,1301,0.6356840670917197,07月06日 贝肯熊
3166,10889,2705,0.6107771332821235,真的不骗你3
635,10891,1691,0.7600144776371119,捉妖记
338,10891,1447,0.4913578770183039,阳光清洗
3489,10891,1497,0.47976318827808984,05月14日 来吧冠军 第二季：速滑接力冠军队起飞惊呆宋茜
2357,10891,2459,0.46822325455666314,07月27日 猪猪侠超星萌宠二
2795,10891,892,0.43583145463952455,06月22日 今晚80后脱口秀：我乐意
952,10891,2538,0.4244707277608616,太极2
3546,10891,326,0.40075673022589064,05月20日 猪猪侠之光明守卫者
1249,10891,477,0.39829453373403634,唐人街探案
1539,10891,595,0.3885162308404621,05月14日 熊出没之春日对对碰
1480,10891,2493,0.38737804621121885,09月01日 小公主苏菲亚2
674,10899,1691,0.5733130098947755,捉妖记
2712,10899,2470,0.40181442475226675,08月08日 KK魔法可可
3159,10899,1633,0.35243053616646164,08月01日 KK魔法可可
2797,10899,892,0.322853560016303,06月22日 今晚80后脱口秀：我乐意
3037,10899,907,0.3141086228215638,公主新娘
3666,10899,2577,0.3141086228215638,自然：生态工程师-河狸
3465,10899,1884,0.2734696714304979,08月05日 非诚勿扰：“忧郁小王子”花式矫情
3375,10899,1889,0.25920438707321175,08月03日 今晚80后脱口秀：告别单身
3670,10899,2539,0.25920438707321175,时代：小宠当家
3671,10899,1618,0.25920438707321175,自然：非洲杀人蜂
841,10903,2538,1.420328814939003,太极2
33,10903,568,1.27523409250183,暗黑杀神
2079,10903,696,1.27523409250183,宝贝小猪麦2
2896,10903,633,1.27523409250183,蛇胆雄威
2300,10903,2459,1.2530304211851353,07月27日 猪猪侠超星萌宠二
1339,10903,819,0.9895198067875444,极限挑战 第一季20150802期
2637,10903,1955,0.9294542133459802,我的青春在延安
1617,10903,1947,0.82574073767259,黎明2011年LEON-X-U红馆演唱会
2007,10903,506,0.82574073767259,白狐
1523,10903,595,0.7808759550219173,05月14日 熊出没之春日对对碰
1604,10905,1947,0.8470697782352787,黎明2011年LEON-X-U红馆演唱会
1726,10905,451,0.8315315730756812,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
391,10905,1681,0.7965320357259584,08月25日 巴巴爸爸的探险
1848,10905,2233,0.6818321884539809,古埃及的珍宝
1953,10905,1301,0.6476246358480404,07月06日 贝肯熊
1993,10905,2526,0.5294191474441357,水怪
2001,10905,506,0.5229248731514974,白狐
1329,10905,819,0.3713052644357167,极限挑战 第一季20150802期
992,10905,1150,0.36611180905390484,08月29日 神奇阿呦
2041,10905,759,0.3543841369406345,绝代艳后
83,10907,568,0.5821286538744521,暗黑杀神
641,10907,1691,0.4892284415704443,捉妖记
2201,10907,2204,0.48029864359788216,09月19日 猫村狂想曲
3424,10907,1574,0.4604784888519265,寰宇视野：天启-第二次世界大战
1383,10907,483,0.42323670547176556,天降美食2
1325,10907,488,0.4147581898965355,怪兽大学
3385,10907,2124,0.3911409643237728,小小羊提米提米的失误
12,10907,600,0.3770373015289572,08月06日 极限挑战 第三季：五美惊喜空降男人帮
2071,10907,712,0.3653336907461129,佳人蓓尔
169,10907,1174,0.35615806451637594,07月06日 今晚80后脱口秀：责任心
575,10909,1691,2.379078088340069,捉妖记
1038,10909,1150,2.087928620745509,08月29日 神奇阿呦
1925,10909,2233,1.4908228578567333,古埃及的珍宝
915,10909,2538,1.3314924740589407,太极2
465,10909,1681,1.3189177059551815,08月25日 巴巴爸爸的探险
2948,10909,1984,0.9466597702682645,豪华爱漫游：法属波利尼西亚
2524,10909,1502,0.8872983346207417,07月16日 巨神战击队第三季
3288,10909,1606,0.8214444166385253,美国骗局
318,10909,1447,0.7534836065459373,阳光清洗
2836,10909,2706,0.6996210125785767,黑色大丽花
16,10910,636,1.1620197606831446,贫民窟的百万富翁
2166,10910,478,1.1149953155339702,坚不可摧
706,10910,673,1.1017848320966033,黑色行动：霹雳行动
180,10910,609,1.0661475876227,09月16日 中餐厅：赵薇接任“主厨”遇岛主光临
701,10910,781,1.0523231606792196,04月26日 神奇阿呦
217,10910,659,1.042164957446036,特别呈现：熊猫宝宝
2162,10910,627,0.9757046836192151,暖暖内含光
2049,10910,470,0.9440364455944301,人在?逋？去拖影)
377,10910,700,0.90754984394085,改变世界的武器已剪辑
224,10910,1447,0.8975050591180703,阳光清洗
2301,10913,2459,1.8875418842725868,07月27日 猪猪侠超星萌宠二
513,10913,1691,1.8423814397627618,捉妖记
1424,10913,2493,1.7824464363711023,09月01日 小公主苏菲亚2
1261,10913,2052,1.4476170079077155,05月24日 神奇阿呦
1195,10913,2027,1.282043023963345,奢华之旅：魁北克
1740,10913,451,0.7445119403758177,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
2233,10913,417,0.5948215135175787,大话西游之月光宝盒
3115,10913,2299,0.5853096486728181,花木兰
2565,10913,2166,0.5495156250885231,第七子：降魔之战
2638,10913,1955,0.5395073989270117,我的青春在延安
880,10914,2538,1.1190001571367434,太极2
440,10914,1681,0.7223726979364047,08月25日 巴巴爸爸的探险
1122,10914,1348,0.6156798750039398,哈利波特3：阿兹卡班的逃犯
274,10914,1447,0.5993847355459512,阳光清洗
2092,10914,696,0.5895737879199017,宝贝小猪麦2
3122,10914,2299,0.42322978527406463,花木兰
1773,10914,451,0.41833835736040625,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
1900,10914,2233,0.3934576527817177,古埃及的珍宝
3111,10914,2571,0.3890393646030714,05月08日 巨神战击队第三季
52,10914,568,0.38856622486805925,暗黑杀神
1123,10916,1348,1.5010807948727383,哈利波特3：阿兹卡班的逃犯
2249,10916,417,0.8309397477773777,大话西游之月光宝盒
2320,10916,2459,0.8309397477773777,07月27日 猪猪侠超星萌宠二
275,10916,1447,0.8156400632520246,阳光清洗
1901,10916,2233,0.8107215472070769,古埃及的珍宝
2093,10916,696,0.6569782796060386,宝贝小猪麦2
3082,10916,1994,0.6569782796060386,冰与火之歌：权力游戏 第六季
1644,10916,1947,0.5962605916385677,黎明2011年LEON-X-U红馆演唱会
2654,10916,1955,0.5793451718089467,我的青春在延安
3307,10916,1630,0.5793451718089467,07月12日 猪猪侠超星萌宠二
743,10917,2471,2.3872088630087758,08月09日 神奇阿呦
128,10917,1174,1.6429126941094672,07月06日 今晚80后脱口秀：责任心
276,10917,1447,1.425696590340438,阳光清洗
1441,10917,2493,1.026189332196487,09月01日 小公主苏菲亚2
2094,10917,696,0.8377552817247289,宝贝小猪麦2
53,10917,568,0.7862439371469654,暗黑杀神
1204,10917,2027,0.7540238052205783,奢华之旅：魁北克
1273,10917,2052,0.7445119403758177,05月24日 神奇阿呦
2016,10917,506,0.7445119403758177,白狐
3296,10917,2302,0.7182335127930839,03月10日 王牌对王牌 第二季：爱情公寓8周年重聚
562,10925,1691,1.4506357314168876,捉妖记
463,10925,1681,0.853411517038535,08月25日 巴巴爸爸的探险
2450,10925,2550,0.8017117108582208,冲出康普顿
1033,10925,1150,0.7610516622973352,08月29日 神奇阿呦
311,10925,1447,0.7412722383000702,阳光清洗
1794,10925,451,0.6385726940967812,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
2522,10925,1502,0.6024169194654303,07月16日 巨神战击队第三季
1975,10925,1301,0.5842346297351032,07月06日 贝肯熊
3017,10925,2281,0.48041033144366646,名侦探柯南：迷宫的十字路
2960,10925,2260,0.4767571011372127,超级玛丽的世界轮子风波
208,10929,690,1.1548296873423332,寻人大师
392,10929,1681,1.0949018309593412,08月25日 巴巴爸爸的探险
221,10929,1447,1.01498676982407,阳光清洗
700,10929,781,0.9842761768948424,04月26日 神奇阿呦
819,10929,2538,0.9701022418431668,太极2
382,10929,581,0.9071750406260424,进击吧闪电
9,10929,600,0.8954733187166282,08月06日 极限挑战 第三季：五美惊喜空降男人帮
697,10929,669,0.8639545334586912,窈窕绅士
1069,10929,1348,0.8239764716187201,哈利波特3：阿兹卡班的逃犯
14,10929,636,0.7747353572626666,贫民窟的百万富翁
514,10931,1691,2.111682164450003,捉妖记
2923,10931,1995,0.7088390918480834,冰与火之歌：权力游戏 第四季
2302,10931,2459,0.6468592976423997,07月27日 猪猪侠超星萌宠二
1090,10931,1348,0.6356091018737072,哈利波特3：阿兹卡班的逃犯
724,10931,2471,0.6307393609411802,08月09日 神奇阿呦
1741,10931,451,0.6297461694096509,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
1425,10931,2493,0.6251723420454056,09月01日 小公主苏菲亚2
2566,10931,2166,0.6016215513198272,第七子：降魔之战
2602,10931,2496,0.5903312571111671,09月05日 豆小鸭
1003,10931,1150,0.5789148864266944,08月29日 神奇阿呦
1986,10933,1301,1.131419268893059,07月06日 贝肯熊
1485,10933,2493,1.1052983022728262,09月01日 小公主苏菲亚2
796,10933,2471,1.0917793723759892,08月09日 神奇阿呦
966,10933,2538,1.0490082728060477,太极2
659,10933,1691,0.9049926746066121,捉妖记
2366,10933,2459,0.8848515189732493,07月27日 猪猪侠超星萌宠二
2598,10933,2030,0.7929350224238852,我去世的吃醋女友
2394,10933,2270,0.7787193328794827,自然：宇宙 解密古老传奇
351,10933,1447,0.7636373274531699,阳光清洗
3025,10933,1930,0.7496246216798399,08月30日 西游记
2983,10935,262,0.2341411285703165,我们的少年时代
3625,10935,1617,0.22194711396210648,自然：野性王国
2774,10935,596,0.22013471007452556,06月09日 奔跑吧：热巴被弹飞落水
970,10935,2538,0.2101967010811676,太极2
1715,10935,1947,0.2101967010811676,黎明2011年LEON-X-U红馆演唱会
2475,10935,2550,0.2101967010811676,冲出康普顿
3279,10935,1223,0.20995763662674538,09月02日 熊出没之丛林总动员
666,10935,1691,0.20198879765884242,捉妖记
3495,10935,2532,0.19714082661755772,08月02日 梦想召唤王
2271,10935,417,0.18954972243679027,大话西游之月光宝盒
2171,10936,679,1.126570510001648,警察故事4之简单任务
2065,10936,712,0.8472004951024271,佳人蓓尔
2178,10936,926,0.8042995385001019,豆腐味道
181,10936,609,0.7994764374613597,09月16日 中餐厅：赵薇接任“主厨”遇岛主光临
225,10936,1447,0.7044241055005696,阳光清洗
21,10936,553,0.6335912765026197,08月11日 我们来了 第二季：唐艺昕陈妍希玩亲亲
2147,10936,348,0.608978290830024,07月08日 我想和你唱 第二季：萧敬腾被爆撩妹有绝招
1071,10936,1348,0.6087663090662676,哈利波特3：阿兹卡班的逃犯
2182,10936,561,0.5965234100138381,冰川鲨鱼
383,10936,581,0.5385389445418296,进击吧闪电
563,10938,1691,1.9427084228203517,捉妖记
1140,10938,1348,1.3189256675393495,哈利波特3：阿兹卡班的逃犯
757,10938,2471,1.273049812771281,08月09日 神奇阿呦
2104,10938,696,1.1330831557988343,宝贝小猪麦2
2328,10938,2459,1.1220494000211811,07月27日 猪猪侠超星萌宠二
1359,10938,819,0.961155525695791,极限挑战 第一季20150802期
1674,10938,1947,0.961141572229362,黎明2011年LEON-X-U红馆演唱会
312,10938,1447,0.9031661577962774,阳光清洗
2912,10938,633,0.8758352780850711,蛇胆雄威
139,10938,1174,0.8648015223074179,07月06日 今晚80后脱口秀：责任心
1124,10939,1348,1.3414744432659826,哈利波特3：阿兹卡班的逃犯
129,10939,1174,0.7749203995317208,07月06日 今晚80后脱口秀：责任心
441,10939,1681,0.38805050515728257,08月25日 巴巴爸爸的探险
54,10939,568,0.38093402068590276,暗黑杀神
2095,10939,696,0.30758134863046316,宝贝小猪麦2
2783,10939,892,0.3005980300160894,06月22日 今晚80后脱口秀：我乐意
1587,10939,532,0.29849871214269935,长城
881,10939,2538,0.2721655269759087,太极2
3353,10939,1568,0.2656053798155729,摩登年代
3264,10939,444,0.26518220836153494,06月25日 笑声传奇：潘长江变身情圣 宋晓峰为农民工发声
882,10940,2538,1.3906473234880337,太极2
277,10940,1447,1.280595522100628,阳光清洗
55,10940,568,1.2215407586750078,暗黑杀神
2655,10940,1955,1.090554929191888,我的青春在延安
1645,10940,1947,1.0744195574711957,黎明2011年LEON-X-U红馆演唱会
442,10940,1681,0.9355019819013302,08月25日 巴巴爸爸的探险
1774,10940,451,0.8541899753192954,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
1125,10940,1348,0.8139176115061356,哈利波特3：阿兹卡班的逃犯
1351,10940,819,0.7743271631750499,极限挑战 第一季20150802期
2906,10940,633,0.7743271631750499,蛇胆雄威
278,10944,1447,0.833087394416599,阳光清洗
1507,10944,729,0.6773455251963497,但丁密码
2321,10944,2459,0.6231604515484841,07月27日 猪猪侠超星萌宠二
883,10944,2538,0.5414211791093917,太极2
3228,10944,844,0.47229721925851464,05月16日 新葫芦兄弟
3088,10944,1734,0.4432170175683435,漫威系列片花
1775,10944,451,0.4149416045924491,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
1236,10944,477,0.40613189179241155,唐人街探案
3355,10944,1344,0.40126718154162544,光荣绽放：袁泉-女人敢于选择
3360,10944,2099,0.3938436221896795,铁血娇娃
1147,10947,1348,1.5467457054753029,哈利波特3：阿兹卡班的逃犯
583,10947,1691,1.3737790674900008,捉妖记
2108,10947,696,1.3660483907123648,宝贝小猪麦2
920,10947,2538,1.3244325320502985,太极2
764,10947,2471,1.3045082079130572,08月09日 神奇阿呦
2693,10947,960,1.291540486974022,死人之夜
1363,10947,819,1.271756578812847,极限挑战 第一季20150802期
2788,10947,892,1.2705429544602536,06月22日 今晚80后脱口秀：我乐意
1510,10947,729,1.2280164861166536,但丁密码
3447,10947,1918,1.1389703552461237,珍宝解密 第一季：都灵裹尸布
1426,10951,2493,2.17421497241957,09月01日 小公主苏菲亚2
106,10951,1174,1.9045263777277144,07月06日 今晚80后脱口秀：责任心
1262,10951,2052,1.0819013545875624,05月24日 神奇阿呦
515,10951,1691,0.9221386757165033,捉妖记
1742,10951,451,0.8705000980455602,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
2008,10951,506,0.6815178615409465,白狐
413,10951,1681,0.661291190470528,08月25日 巴巴爸爸的探险
1958,10951,1301,0.6499579026652278,07月06日 贝肯熊
2234,10951,417,0.544174202707276,大话西游之月光宝盒
184,10951,1167,0.5081988897471611,飓风营救3
1074,10954,1348,2.1087161303221635,哈利波特3：阿兹卡班的逃犯
496,10954,1691,1.7424457476121782,捉妖记
1729,10954,451,1.4287436646436968,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
822,10954,2538,1.3069173090169013,太极2
1331,10954,819,1.237274797535794,极限挑战 第一季20150802期
1193,10954,2027,1.075210775986012,奢华之旅：魁北克
1606,10954,1947,0.9675827583233974,黎明2011年LEON-X-U红馆演唱会
1260,10954,2052,0.8709852550308109,05月24日 神奇阿呦
2374,10954,2270,0.8153547964972685,自然：宇宙 解密古老传奇
2398,10954,2550,0.7675911440954908,冲出康普顿
728,10955,2471,1.893931495361551,08月09日 神奇阿呦
115,10955,1174,1.576926873608701,07月06日 今晚80后脱口秀：责任心
531,10955,1691,1.266508447938313,捉妖记
1200,10955,2027,0.8769588735704126,奢华之旅：魁北克
3294,10955,2302,0.8269692331009781,03月10日 王牌对王牌 第二季：爱情公寓8周年重聚
1755,10955,451,0.78355333786811,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
1268,10955,2052,0.7300785969066351,05月24日 神奇阿呦
2241,10955,417,0.544177090179969,大话西游之月光宝盒
2013,10955,506,0.5401046453952202,白狐
1585,10955,532,0.5067129606742192,长城
564,10956,1691,1.8298945313818062,捉妖记
1675,10956,1947,0.5166395220655344,黎明2011年LEON-X-U红馆演唱会
2768,10956,1434,0.4597893116503506,记忆大师
1034,10956,1150,0.4337682886425956,08月29日 神奇阿呦
3056,10956,974,0.3743624700388608,07月29日 2017出彩中国人：8岁萌娃变爆裂鼓手
758,10956,2471,0.3679443650473854,08月09日 神奇阿呦
1795,10956,451,0.36575893180125046,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
3458,10956,1598,0.36575893180125046,星际小蚂蚁之环球追梦风小小的过敏症
1449,10956,2493,0.35355339059327373,09月01日 小公主苏菲亚2
2854,10956,1925,0.3276572855609209,09月23日 非诚勿扰：“电竞吴克群”上线 现场合唱嘻哈陷尴尬
402,10959,1681,1.7327307882230707,08月25日 巴巴爸爸的探险
2487,10959,1502,1.6263860961587142,07月16日 巨神战击队第三季
996,10959,1150,1.2480140950609864,08月29日 神奇阿呦
2761,10959,1434,1.1613771007905227,记忆大师
1416,10959,2493,1.0347065215790818,09月01日 小公主苏菲亚2
233,10959,1447,1.0325147590160066,阳光清洗
1956,10959,1301,0.7970976672959851,07月06日 贝肯熊
2876,10959,2402,0.742700627966214,06月17日 非诚勿扰：播音出身爱挑刺 孟非威胁别找茬
1732,10959,451,0.7328808564239415,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
2539,10959,1689,0.6531384976813701,小蚂蚁4D古诗视频
1070,10960,1348,0.8815534710445414,哈利波特3：阿兹卡班的逃犯
1727,10960,451,0.8161375943966075,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
2047,10960,533,0.774827184186186,闪电狗
2048,10960,470,0.7162420821379278,人在?逋？去拖影)
2053,10960,375,0.6789312123753142,04月27日 超级飞侠二
1545,10960,1477,0.6628838168495925,卧底归来
2054,10960,311,0.6530538848518503,机械姬
2059,10960,357,0.6434961943678196,07月16日 汪汪队立大功
2063,10960,712,0.6396297431037103,佳人蓓尔
2076,10960,696,0.6296416214339746,宝贝小猪麦2
1646,10961,1947,1.33500304456508,黎明2011年LEON-X-U红馆演唱会
3083,10961,1994,1.242898013638947,冰与火之歌：权力游戏 第六季
279,10961,1447,1.2087288512040941,阳光清洗
744,10961,2471,1.040703822497539,08月09日 神奇阿呦
2848,10961,1925,0.9267547541012169,09月23日 非诚勿扰：“电竞吴克群”上线 现场合唱嘻哈陷尴尬
2656,10961,1955,0.9082482904638631,我的青春在延安
2434,10961,2550,0.8922322702763681,冲出康普顿
2816,10961,890,0.8736150282111788,05月20日 高能少年团：王俊凯董子健变带刀侍卫
3229,10961,844,0.8736150282111788,05月16日 新葫芦兄弟
1902,10961,2233,0.855461885963821,古埃及的珍宝
1647,10962,1947,0.7771631096669381,黎明2011年LEON-X-U红馆演唱会
2096,10962,696,0.6932459777562543,宝贝小猪麦2
745,10962,2471,0.5549457763687431,08月09日 神奇阿呦
1126,10962,1348,0.5454024113115076,哈利波特3：阿兹卡班的逃犯
56,10962,568,0.5083459123478445,暗黑杀神
2907,10962,633,0.5083459123478445,蛇胆雄威
280,10962,1447,0.45457087167427657,阳光清洗
2981,10962,262,0.3689323936863109,我们的少年时代
2817,10962,890,0.3615741829667738,05月20日 高能少年团：王俊凯董子健变带刀侍卫
3107,10962,969,0.35866207712263865,07月07日 疯狂小糖
746,10964,2471,1.9595586074202567,08月09日 神奇阿呦
2322,10964,2459,1.7698942065765089,07月27日 猪猪侠超星萌宠二
1903,10964,2233,1.4241633101481095,古埃及的珍宝
1442,10964,2493,1.334076413758003,09月01日 小公主苏菲亚2
2657,10964,1955,1.2324150043606632,我的青春在延安
1776,10964,451,1.0705084103961102,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
2250,10964,417,0.8333333333333333,大话西游之月光宝盒
3123,10964,2299,0.8333333333333333,花木兰
1274,10964,2052,0.8064241995535077,05月24日 神奇阿呦
3362,10964,580,0.737175077062777,贱女孩
